@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
235,3124,14,74204,18079,0.804092,0.995539,0.040399,0.995539,0.959601,0.077648,0.810388,1.228472,0
236,3124,14,74203,18080,0.804081,0.995539,0.0404,0.995539,0.9596,0.077649,0.810377,1.228488,0
237,3124,14,74121,18162,0.803192,0.995539,0.040443,0.995539,0.959557,0.077728,0.809518,1.229792,0
238,3124,14,74120,18163,0.803182,0.995539,0.040443,0.995539,0.959557,0.077729,0.809507,1.229808,0
239,3124,14,74119,18164,0.803171,0.995539,0.040444,0.995539,0.959556,0.07773,0.809497,1.229824,0
240,3124,14,74118,18165,0.80316,0.995539,0.040444,0.995539,0.959556,0.077731,0.809486,1.22984,0
241,3124,14,74117,18166,0.803149,0.995539,0.040445,0.995539,0.959555,0.077732,0.809476,1.229856,0
242,3124,14,74116,18167,0.803138,0.995539,0.040445,0.995539,0.959555,0.077733,0.809465,1.229872,0
243,3124,14,74115,18168,0.803127,0.995539,0.040446,0.995539,0.959554,0.077734,0.809455,1.229888,0
244,3124,14,74114,18169,0.803117,0.995539,0.040446,0.995539,0.959554,0.077735,0.809444,1.229903,0
245,3124,14,74113,18170,0.803106,0.995539,0.040447,0.995539,0.959553,0.077736,0.809434,1.229919,0
246,3124,14,74112,18171,0.803095,0.995539,0.040447,0.995539,0.959553,0.077737,0.809424,1.229935,0
247,3124,14,74107,18176,0.803041,0.995539,0.04045,0.995539,0.95955,0.077741,0.809371,1.230015,0
248,3124,14,74106,18177,0.80303,0.995539,0.040451,0.995539,0.959549,0.077742,0.809361,1.230031,0
249,3124,14,74105,18178,0.803019,0.995539,0.040451,0.995539,0.959549,0.077743,0.80935,1.230047,0
250,3124,14,74104,18179,0.803008,0.995539,0.040452,0.995539,0.959548,0.077744,0.80934,1.230063,0
251,3124,14,74103,18180,0.802997,0.995539,0.040452,0.995539,0.959548,0.077745,0.809329,1.230079,0
252,3124,14,74051,18232,0.802434,0.995539,0.040479,0.995539,0.959521,0.077796,0.808784,1.230907,0
253,3124,14,74050,18233,0.802423,0.995539,0.04048,0.995539,0.95952,0.077797,0.808774,1.230923,0
254,3124,14,74031,18252,0.802217,0.995539,0.04049,0.995539,0.95951,0.077815,0.808575,1.231227,0
255,3124,14,74030,18253,0.802206,0.995539,0.04049,0.995539,0.95951,0.077816,0.808564,1.231243,0
256,3124,14,74028,18255,0.802185,0.995539,0.040491,0.995539,0.959509,0.077818,0.808543,1.231274,0
257,3124,14,74027,18256,0.802174,0.995539,0.040492,0.995539,0.959508,0.077819,0.808533,1.23129,0
258,3124,14,74025,18258,0.802152,0.995539,0.040493,0.995539,0.959507,0.077821,0.808512,1.231322,0
259,3124,14,74021,18262,0.802109,0.995539,0.040495,0.995539,0.959505,0.077825,0.80847,1.231386,0
260,3124,14,74020,18263,0.802098,0.995539,0.040496,0.995539,0.959504,0.077826,0.808459,1.231402,0
261,3124,14,74019,18264,0.802087,0.995539,0.040496,0.995539,0.959504,0.077827,0.808449,1.231418,0
262,3124,14,74018,18265,0.802076,0.995539,0.040497,0.995539,0.959503,0.077828,0.808438,1.231434,0
263,3124,14,74017,18266,0.802065,0.995539,0.040497,0.995539,0.959503,0.077829,0.808428,1.23145,0
264,3124,14,74015,18268,0.802044,0.995539,0.040498,0.995539,0.959502,0.077831,0.808407,1.231482,0
265,3124,14,73981,18302,0.801675,0.995539,0.040516,0.995539,0.959484,0.077863,0.808051,1.232025,0
266,3124,14,73980,18303,0.801664,0.995539,0.040517,0.995539,0.959483,0.077864,0.80804,1.232041,0
267,3124,14,73979,18304,0.801654,0.995539,0.040517,0.995539,0.959483,0.077865,0.80803,1.232057,0
268,3124,14,73954,18329,0.801383,0.995539,0.04053,0.995539,0.95947,0.07789,0.807768,1.232457,0
269,3124,14,73953,18330,0.801372,0.995539,0.040531,0.995539,0.959469,0.077891,0.807757,1.232473,0
270,3124,14,73952,18331,0.801361,0.995539,0.040531,0.995539,0.959469,0.077892,0.807747,1.232489,0
271,3124,14,73951,18332,0.80135,0.995539,0.040532,0.995539,0.959468,0.077893,0.807736,1.232505,0
272,3124,14,73949,18334,0.801329,0.995539,0.040533,0.995539,0.959467,0.077895,0.807715,1.232536,0
273,3124,14,73946,18337,0.801296,0.995539,0.040535,0.995539,0.959465,0.077897,0.807684,1.232584,0
274,3124,14,73943,18340,0.801264,0.995539,0.040536,0.995539,0.959464,0.0779,0.807652,1.232632,0
275,3124,14,73942,18341,0.801253,0.995539,0.040537,0.995539,0.959463,0.077901,0.807642,1.232648,0
276,3124,14,73941,18342,0.801242,0.995539,0.040537,0.995539,0.959463,0.077902,0.807631,1.232664,0
277,3124,14,73940,18343,0.801231,0.995539,0.040538,0.995539,0.959462,0.077903,0.807621,1.23268,0
278,3124,14,73939,18344,0.80122,0.995539,0.040538,0.995539,0.959462,0.077904,0.80761,1.232696,0
279,3124,14,73938,18345,0.801209,0.995539,0.040539,0.995539,0.959461,0.077905,0.8076,1.232712,0
280,3124,14,73936,18347,0.801188,0.995539,0.04054,0.995539,0.95946,0.077907,0.807579,1.232744,0
281,3124,14,73935,18348,0.801177,0.995539,0.04054,0.995539,0.95946,0.077908,0.807569,1.23276,0
282,3124,14,73934,18349,0.801166,0.995539,0.040541,0.995539,0.959459,0.077909,0.807558,1.232776,0
283,3124,14,73918,18365,0.800993,0.995539,0.040549,0.995539,0.959451,0.077925,0.80739,1.233032,0
284,3124,14,73906,18377,0.800863,0.995539,0.040556,0.995539,0.959444,0.077936,0.807265,1.233225,0
285,3124,14,73905,18378,0.800852,0.995539,0.040556,0.995539,0.959444,0.077937,0.807254,1.233241,0
286,3124,14,73894,18389,0.800733,0.995539,0.040562,0.995539,0.959438,0.077948,0.807139,1.233417,0
287,3124,14,73892,18391,0.800711,0.995539,0.040563,0.995539,0.959437,0.07795,0.807118,1.233449,0
288,3124,14,73891,18392,0.8007,0.995539,0.040564,0.995539,0.959436,0.077951,0.807107,1.233465,0
289,3124,14,73890,18393,0.800689,0.995539,0.040564,0.995539,0.959436,0.077952,0.807097,1.233481,0
290,3124,14,73889,18394,0.800678,0.995539,0.040565,0.995539,0.959435,0.077953,0.807086,1.233497,0
291,3124,14,73888,18395,0.800668,0.995539,0.040565,0.995539,0.959435,0.077954,0.807076,1.233513,0
292,3124,14,73887,18396,0.800657,0.995539,0.040566,0.995539,0.959434,0.077955,0.807066,1.233529,0
293,3124,14,73886,18397,0.800646,0.995539,0.040566,0.995539,0.959434,0.077956,0.807055,1.233545,0
294,3124,14,73884,18399,0.800624,0.995539,0.040567,0.995539,0.959433,0.077958,0.807034,1.233577,0
295,3124,14,73881,18402,0.800592,0.995539,0.040569,0.995539,0.959431,0.077961,0.807003,1.233625,0
296,3124,14,73848,18435,0.800234,0.995539,0.040586,0.995539,0.959414,0.077993,0.806657,1.234154,0
297,3124,14,73847,18436,0.800223,0.995539,0.040587,0.995539,0.959413,0.077994,0.806646,1.23417,0
298,3124,14,73846,18437,0.800212,0.995539,0.040587,0.995539,0.959413,0.077995,0.806636,1.234186,0
299,3124,14,73844,18439,0.800191,0.995539,0.040588,0.995539,0.959412,0.077997,0.806615,1.234218,0
300,3124,14,73838,18445,0.800126,0.995539,0.040591,0.995539,0.959409,0.078002,0.806552,1.234314,0
301,3124,14,73837,18446,0.800115,0.995539,0.040592,0.995539,0.959408,0.078003,0.806542,1.23433,0
302,3124,14,73836,18447,0.800104,0.995539,0.040593,0.995539,0.959407,0.078004,0.806531,1.234346,0
303,3124,14,73835,18448,0.800093,0.995539,0.040593,0.995539,0.959407,0.078005,0.806521,1.234362,0
304,3124,14,73831,18452,0.80005,0.995539,0.040595,0.995539,0.959405,0.078009,0.806479,1.234426,0
305,3124,14,73830,18453,0.800039,0.995539,0.040596,0.995539,0.959404,0.07801,0.806468,1.234442,0
306,3124,14,73829,18454,0.800028,0.995539,0.040596,0.995539,0.959404,0.078011,0.806458,1.234458,0
307,3124,14,73828,18455,0.800017,0.995539,0.040597,0.995539,0.959403,0.078012,0.806447,1.234475,0
308,3124,14,73827,18456,0.800007,0.995539,0.040597,0.995539,0.959403,0.078013,0.806437,1.234491,0
309,3124,14,73826,18457,0.799996,0.995539,0.040598,0.995539,0.959402,0.078014,0.806426,1.234507,0
310,3124,14,73825,18458,0.799985,0.995539,0.040598,0.995539,0.959402,0.078015,0.806416,1.234523,0
311,3124,14,73821,18462,0.799941,0.995539,0.0406,0.995539,0.9594,0.078019,0.806374,1.234587,0
312,3124,14,73820,18463,0.799931,0.995539,0.040601,0.995539,0.959399,0.07802,0.806363,1.234603,0
313,3124,14,73808,18475,0.799801,0.995539,0.040607,0.995539,0.959393,0.078032,0.806238,1.234795,0
314,3124,14,73807,18476,0.79979,0.995539,0.040608,0.995539,0.959392,0.078033,0.806227,1.234812,0
315,3124,14,73806,18477,0.799779,0.995539,0.040608,0.995539,0.959392,0.078034,0.806217,1.234828,0
316,3124,14,73805,18478,0.799768,0.995539,0.040609,0.995539,0.959391,0.078035,0.806206,1.234844,0
317,3124,14,73804,18479,0.799757,0.995539,0.040609,0.995539,0.959391,0.078036,0.806196,1.23486,0
318,3124,14,73803,18480,0.799746,0.995539,0.04061,0.995539,0.95939,0.078037,0.806185,1.234876,0
319,3124,14,73797,18486,0.799681,0.995539,0.040613,0.995539,0.959387,0.078042,0.806122,1.234972,0
320,3124,14,73796,18487,0.799671,0.995539,0.040614,0.995539,0.959386,0.078043,0.806112,1.234988,0
321,3124,14,73795,18488,0.79966,0.995539,0.040614,0.995539,0.959386,0.078044,0.806101,1.235004,0
322,3124,14,73794,18489,0.799649,0.995539,0.040615,0.995539,0.959385,0.078045,0.806091,1.23502,0
323,3124,14,73780,18503,0.799497,0.995539,0.040622,0.995539,0.959378,0.078059,0.805944,1.235245,0
324,3124,14,73779,18504,0.799486,0.995539,0.040623,0.995539,0.959377,0.07806,0.805934,1.235261,0
325,3124,14,73774,18509,0.799432,0.995539,0.040625,0.995539,0.959375,0.078065,0.805881,1.235341,0
326,3124,14,73772,18511,0.799411,0.995539,0.040626,0.995539,0.959374,0.078067,0.80586,1.235374,0
327,3124,14,73771,18512,0.7994,0.995539,0.040627,0.995539,0.959373,0.078068,0.80585,1.23539,0
328,3124,14,73770,18513,0.799389,0.995539,0.040627,0.995539,0.959373,0.078069,0.805839,1.235406,0
329,3124,14,73769,18514,0.799378,0.995539,0.040628,0.995539,0.959372,0.07807,0.805829,1.235422,0
330,3124,14,73768,18515,0.799367,0.995539,0.040628,0.995539,0.959372,0.078071,0.805818,1.235438,0
331,3124,14,73767,18516,0.799356,0.995539,0.040629,0.995539,0.959371,0.078072,0.805808,1.235454,0
332,3124,14,73766,18517,0.799345,0.995539,0.040629,0.995539,0.959371,0.078073,0.805797,1.23547,0
333,3124,14,73765,18518,0.799335,0.995539,0.04063,0.995539,0.95937,0.078074,0.805787,1.235486,0
334,3124,14,73764,18519,0.799324,0.995539,0.040631,0.995539,0.959369,0.078075,0.805777,1.235502,0
335,3124,14,73763,18520,0.799313,0.995539,0.040631,0.995539,0.959369,0.078076,0.805766,1.235518,0
336,3124,14,73760,18523,0.79928,0.995539,0.040633,0.995539,0.959367,0.078079,0.805735,1.235566,0
337,3124,14,73757,18526,0.799248,0.995539,0.040634,0.995539,0.959366,0.078081,0.805703,1.235615,0
338,3124,14,73756,18527,0.799237,0.995539,0.040635,0.995539,0.959365,0.078082,0.805693,1.235631,0
339,3124,14,73755,18528,0.799226,0.995539,0.040635,0.995539,0.959365,0.078083,0.805682,1.235647,0
340,3124,14,73753,18530,0.799205,0.995539,0.040636,0.995539,0.959364,0.078085,0.805661,1.235679,0
341,3124,14,73744,18539,0.799107,0.995539,0.040641,0.995539,0.959359,0.078094,0.805567,1.235824,0
342,3124,14,73724,18559,0.79889,0.995539,0.040652,0.995539,0.959348,0.078114,0.805357,1.236145,0
343,3124,14,73723,18560,0.79888,0.995539,0.040652,0.995539,0.959348,0.078115,0.805347,1.236161,0
344,3124,14,73722,18561,0.798869,0.995539,0.040653,0.995539,0.959347,0.078116,0.805336,1.236177,0
345,3124,14,73721,18562,0.798858,0.995539,0.040653,0.995539,0.959347,0.078117,0.805326,1.236193,0
346,3124,14,73720,18563,0.798847,0.995539,0.040654,0.995539,0.959346,0.078118,0.805315,1.23621,0
347,3124,14,73719,18564,0.798836,0.995539,0.040654,0.995539,0.959346,0.078119,0.805305,1.236226,0
348,3124,14,73718,18565,0.798825,0.995539,0.040655,0.995539,0.959345,0.07812,0.805294,1.236242,0
349,3124,14,73717,18566,0.798815,0.995539,0.040655,0.995539,0.959345,0.078121,0.805284,1.236258,0
350,3124,14,73716,18567,0.798804,0.995539,0.040656,0.995539,0.959344,0.078121,0.805273,1.236274,0
351,3124,14,73710,18573,0.798739,0.995539,0.040659,0.995539,0.959341,0.078127,0.805211,1.23637,0
352,3124,14,73708,18575,0.798717,0.995539,0.04066,0.995539,0.95934,0.078129,0.80519,1.236403,0
353,3124,14,73629,18654,0.797861,0.995539,0.040702,0.995539,0.959298,0.078207,0.804362,1.237675,0
354,3124,14,73628,18655,0.79785,0.995539,0.040703,0.995539,0.959297,0.078208,0.804351,1.237691,0
355,3124,14,73627,18656,0.797839,0.995539,0.040703,0.995539,0.959297,0.078209,0.804341,1.237707,0
356,3124,14,73626,18657,0.797828,0.995539,0.040704,0.995539,0.959296,0.078209,0.80433,1.237724,0
357,3124,14,73624,18659,0.797807,0.995539,0.040705,0.995539,0.959295,0.078211,0.804309,1.237756,0
358,3124,14,73623,18660,0.797796,0.995539,0.040705,0.995539,0.959295,0.078212,0.804299,1.237772,0
359,3124,14,73622,18661,0.797785,0.995539,0.040706,0.995539,0.959294,0.078213,0.804288,1.237788,0
360,3124,14,73621,18662,0.797774,0.995539,0.040706,0.995539,0.959294,0.078214,0.804278,1.237804,0
361,3124,14,73620,18663,0.797763,0.995539,0.040707,0.995539,0.959293,0.078215,0.804267,1.23782,0
362,3124,14,73619,18664,0.797753,0.995539,0.040707,0.995539,0.959293,0.078216,0.804257,1.237836,0
363,3124,14,73614,18669,0.797698,0.995539,0.04071,0.995539,0.95929,0.078221,0.804205,1.237917,0
364,3124,14,73611,18672,0.797666,0.995539,0.040712,0.995539,0.959288,0.078224,0.804173,1.237966,0
365,3124,14,73610,18673,0.797655,0.995539,0.040712,0.995539,0.959288,0.078225,0.804163,1.237982,0
366,3124,14,73608,18675,0.797633,0.995539,0.040713,0.995539,0.959287,0.078227,0.804142,1.238014,0
367,3124,14,73606,18677,0.797612,0.995539,0.040714,0.995539,0.959286,0.078229,0.804121,1.238046,0
368,3124,14,73605,18678,0.797601,0.995539,0.040715,0.995539,0.959285,0.07823,0.80411,1.238062,0
369,3124,14,73604,18679,0.79759,0.995539,0.040715,0.995539,0.959285,0.078231,0.8041,1.238078,0
370,3124,14,73603,18680,0.797579,0.995539,0.040716,0.995539,0.959284,0.078232,0.804089,1.238095,0
371,3124,14,73602,18681,0.797568,0.995539,0.040716,0.995539,0.959284,0.078233,0.804079,1.238111,0
372,3124,14,73597,18686,0.797514,0.995539,0.040719,0.995539,0.959281,0.078238,0.804026,1.238191,0
373,3124,14,73589,18694,0.797427,0.995539,0.040723,0.995539,0.959277,0.078246,0.803943,1.238321,0
374,3124,14,73586,18697,0.797395,0.995539,0.040725,0.995539,0.959275,0.078249,0.803911,1.238369,0
375,3124,14,73585,18698,0.797384,0.995539,0.040725,0.995539,0.959275,0.07825,0.803901,1.238385,0
376,3124,14,73584,18699,0.797373,0.995539,0.040726,0.995539,0.959274,0.078251,0.80389,1.238401,0
377,3124,14,73583,18700,0.797362,0.995539,0.040726,0.995539,0.959274,0.078252,0.80388,1.238417,0
378,3124,14,73582,18701,0.797352,0.995539,0.040727,0.995539,0.959273,0.078253,0.803869,1.238434,0
379,3124,14,73581,18702,0.797341,0.995539,0.040727,0.995539,0.959273,0.078254,0.803859,1.23845,0
380,3124,14,73576,18707,0.797287,0.995539,0.04073,0.995539,0.95927,0.078258,0.803806,1.23853,0
381,3124,14,73575,18708,0.797276,0.995539,0.040731,0.995539,0.959269,0.078259,0.803796,1.238547,0
382,3124,14,73574,18709,0.797265,0.995539,0.040731,0.995539,0.959269,0.07826,0.803785,1.238563,0
383,3124,14,73573,18710,0.797254,0.995539,0.040732,0.995539,0.959268,0.078261,0.803775,1.238579,0
384,3124,14,73572,18711,0.797243,0.995539,0.040732,0.995539,0.959268,0.078262,0.803764,1.238595,0
385,3124,14,73570,18713,0.797222,0.995539,0.040733,0.995539,0.959267,0.078264,0.803743,1.238627,0
386,3124,14,73565,18718,0.797167,0.995539,0.040736,0.995539,0.959264,0.078269,0.803691,1.238708,0
387,3124,14,73564,18719,0.797157,0.995539,0.040736,0.995539,0.959264,0.07827,0.803681,1.238724,0
388,3124,14,73560,18723,0.797113,0.995539,0.040739,0.995539,0.959261,0.078274,0.803639,1.238789,0
389,3124,14,73559,18724,0.797102,0.995539,0.040739,0.995539,0.959261,0.078275,0.803628,1.238805,0
390,3124,14,73558,18725,0.797092,0.995539,0.04074,0.995539,0.95926,0.078276,0.803618,1.238821,0
391,3124,14,73542,18741,0.796918,0.995539,0.040748,0.995539,0.959252,0.078292,0.80345,1.23908,0
392,3124,14,73541,18742,0.796907,0.995539,0.040749,0.995539,0.959251,0.078293,0.803439,1.239096,0
393,3124,14,73531,18752,0.796799,0.995539,0.040754,0.995539,0.959246,0.078303,0.803335,1.239258,0
394,3124,14,73530,18753,0.796788,0.995539,0.040755,0.995539,0.959245,0.078304,0.803324,1.239274,0
395,3124,14,73529,18754,0.796777,0.995539,0.040755,0.995539,0.959245,0.078305,0.803314,1.23929,0
396,3124,14,73528,18755,0.796766,0.995539,0.040756,0.995539,0.959244,0.078306,0.803303,1.239306,0
397,3124,14,73527,18756,0.796756,0.995539,0.040756,0.995539,0.959244,0.078307,0.803293,1.239322,0
398,3124,14,73526,18757,0.796745,0.995539,0.040757,0.995539,0.959243,0.078308,0.803282,1.239338,0
399,3124,14,73525,18758,0.796734,0.995539,0.040757,0.995539,0.959243,0.078308,0.803272,1.239355,0
400,3124,14,73499,18784,0.796452,0.995539,0.040771,0.995539,0.959229,0.078334,0.802999,1.239775,0
401,3124,14,73498,18785,0.796441,0.995539,0.040772,0.995539,0.959228,0.078335,0.802989,1.239791,0
402,3124,14,73497,18786,0.796431,0.995539,0.040772,0.995539,0.959228,0.078336,0.802978,1.239807,0
403,3124,14,73496,18787,0.79642,0.995539,0.040773,0.995539,0.959227,0.078337,0.802968,1.239824,0
404,3124,14,73495,18788,0.796409,0.995539,0.040773,0.995539,0.959227,0.078338,0.802957,1.23984,0
405,3124,14,73494,18789,0.796398,0.995539,0.040774,0.995539,0.959226,0.078339,0.802947,1.239856,0
406,3124,14,73493,18790,0.796387,0.995539,0.040774,0.995539,0.959226,0.07834,0.802936,1.239872,0
407,3124,14,73492,18791,0.796376,0.995539,0.040775,0.995539,0.959225,0.078341,0.802926,1.239888,0
408,3124,14,73491,18792,0.796366,0.995539,0.040775,0.995539,0.959225,0.078342,0.802916,1.239905,0
409,3124,14,73490,18793,0.796355,0.995539,0.040776,0.995539,0.959224,0.078343,0.802905,1.239921,0
410,3124,14,73483,18800,0.796279,0.995539,0.04078,0.995539,0.95922,0.07835,0.802832,1.240034,0
411,3124,14,73468,18815,0.796116,0.995539,0.040788,0.995539,0.959212,0.078364,0.802674,1.240277,0
412,3124,14,73467,18816,0.796105,0.995539,0.040788,0.995539,0.959212,0.078365,0.802664,1.240293,0
413,3124,14,73466,18817,0.796095,0.995539,0.040789,0.995539,0.959211,0.078366,0.802654,1.240309,0
414,3124,14,73465,18818,0.796084,0.995539,0.040789,0.995539,0.959211,0.078367,0.802643,1.240325,0
415,3124,14,73464,18819,0.796073,0.995539,0.04079,0.995539,0.95921,0.078368,0.802633,1.240342,0
416,3124,14,73462,18821,0.796051,0.995539,0.040791,0.995539,0.959209,0.07837,0.802612,1.240374,0
417,3124,14,73461,18822,0.79604,0.995539,0.040791,0.995539,0.959209,0.078371,0.802601,1.24039,0
418,3124,14,73460,18823,0.79603,0.995539,0.040792,0.995539,0.959208,0.078372,0.802591,1.240406,0
419,3124,14,73459,18824,0.796019,0.995539,0.040792,0.995539,0.959208,0.078373,0.80258,1.240423,0
420,3124,14,73455,18828,0.795975,0.995539,0.040794,0.995539,0.959206,0.078377,0.802538,1.240487,0
421,3124,14,73453,18830,0.795954,0.995539,0.040796,0.995539,0.959204,0.078379,0.802517,1.24052,0
422,3124,14,73451,18832,0.795932,0.995539,0.040797,0.995539,0.959203,0.078381,0.802496,1.240552,0
423,3124,14,73450,18833,0.795921,0.995539,0.040797,0.995539,0.959203,0.078382,0.802486,1.240568,0
424,3124,14,73435,18848,0.795759,0.995539,0.040805,0.995539,0.959195,0.078397,0.802329,1.240811,0
425,3124,14,73429,18854,0.795694,0.995539,0.040808,0.995539,0.959192,0.078403,0.802266,1.240909,0
426,3124,14,73428,18855,0.795683,0.995539,0.040809,0.995539,0.959191,0.078404,0.802255,1.240925,0
427,3124,14,73427,18856,0.795672,0.995539,0.040809,0.995539,0.959191,0.078405,0.802245,1.240941,0
428,3124,14,73426,18857,0.795661,0.995539,0.04081,0.995539,0.95919,0.078406,0.802234,1.240957,0
429,3124,14,73424,18859,0.79564,0.995539,0.040811,0.995539,0.959189,0.078408,0.802213,1.24099,0
430,3124,14,73422,18861,0.795618,0.995539,0.040812,0.995539,0.959188,0.07841,0.802192,1.241022,0
431,3124,14,73421,18862,0.795607,0.995539,0.040813,0.995539,0.959187,0.078411,0.802182,1.241038,0
432,3124,14,73420,18863,0.795596,0.995539,0.040813,0.995539,0.959187,0.078412,0.802171,1.241055,0
433,3124,14,73419,18864,0.795585,0.995539,0.040814,0.995539,0.959186,0.078413,0.802161,1.241071,0
434,3124,14,73418,18865,0.795574,0.995539,0.040814,0.995539,0.959186,0.078414,0.80215,1.241087,0
435,3124,14,73417,18866,0.795564,0.995539,0.040815,0.995539,0.959185,0.078415,0.80214,1.241103,0
436,3124,14,73416,18867,0.795553,0.995539,0.040815,0.995539,0.959185,0.078416,0.80213,1.241119,0
437,3124,14,73415,18868,0.795542,0.995539,0.040816,0.995539,0.959184,0.078417,0.802119,1.241136,0
438,3124,14,73414,18869,0.795531,0.995539,0.040816,0.995539,0.959184,0.078418,0.802109,1.241152,0
439,3124,14,73413,18870,0.79552,0.995539,0.040817,0.995539,0.959183,0.078419,0.802098,1.241168,0
440,3124,14,73408,18875,0.795466,0.995539,0.04082,0.995539,0.95918,0.078423,0.802046,1.241249,0
441,3124,14,73406,18877,0.795444,0.995539,0.040821,0.995539,0.959179,0.078425,0.802025,1.241282,0
442,3124,14,73404,18879,0.795423,0.995539,0.040822,0.995539,0.959178,0.078427,0.802004,1.241314,0
443,3124,14,73403,18880,0.795412,0.995539,0.040822,0.995539,0.959178,0.078428,0.801993,1.24133,0
444,3124,14,73398,18885,0.795358,0.995539,0.040825,0.995539,0.959175,0.078433,0.801941,1.241411,0
445,3124,14,73397,18886,0.795347,0.995539,0.040825,0.995539,0.959175,0.078434,0.80193,1.241428,0
446,3124,14,73396,18887,0.795336,0.995539,0.040826,0.995539,0.959174,0.078435,0.80192,1.241444,0
447,3124,14,73395,18888,0.795325,0.995539,0.040826,0.995539,0.959174,0.078436,0.801909,1.24146,0
448,3124,14,73391,18892,0.795282,0.995539,0.040829,0.995539,0.959171,0.07844,0.801868,1.241525,0
449,3124,14,73390,18893,0.795271,0.995539,0.040829,0.995539,0.959171,0.078441,0.801857,1.241541,0
450,3124,14,73389,18894,0.79526,0.995539,0.04083,0.995539,0.95917,0.078442,0.801847,1.241557,0
451,3124,14,73384,18899,0.795206,0.995539,0.040832,0.995539,0.959168,0.078447,0.801794,1.241639,0
452,3124,14,73383,18900,0.795195,0.995539,0.040833,0.995539,0.959167,0.078448,0.801784,1.241655,0
453,3124,14,73382,18901,0.795184,0.995539,0.040833,0.995539,0.959167,0.078449,0.801773,1.241671,0
454,3124,14,73381,18902,0.795174,0.995539,0.040834,0.995539,0.959166,0.07845,0.801763,1.241687,0
455,3124,14,73380,18903,0.795163,0.995539,0.040834,0.995539,0.959166,0.078451,0.801752,1.241704,0
456,3124,14,73377,18906,0.79513,0.995539,0.040836,0.995539,0.959164,0.078454,0.801721,1.241752,0
457,3124,14,73376,18907,0.795119,0.995539,0.040837,0.995539,0.959163,0.078455,0.80171,1.241768,0
458,3124,14,73372,18911,0.795076,0.995539,0.040839,0.995539,0.959161,0.078459,0.801668,1.241833,0
459,3124,14,73368,18915,0.795033,0.995539,0.040841,0.995539,0.959159,0.078463,0.801626,1.241898,0
460,3124,14,73367,18916,0.795022,0.995539,0.040841,0.995539,0.959159,0.078464,0.801616,1.241915,0
461,3124,14,73366,18917,0.795011,0.995539,0.040842,0.995539,0.959158,0.078465,0.801606,1.241931,0
462,3124,14,73334,18949,0.794664,0.995539,0.040859,0.995539,0.959141,0.078496,0.80127,1.242451,0
463,3124,14,73333,18950,0.794653,0.995539,0.04086,0.995539,0.95914,0.078497,0.80126,1.242467,0
