fpr,tpr
0.630019,0.998246
0.6297,0.998246
0.629382,0.998246
0.629063,0.998246
0.629063,0.998181
0.628744,0.998181
0.628426,0.998181
0.628426,0.998159
0.628426,0.998148
0.628107,0.998148
0.628107,0.998138
0.627788,0.998138
0.62747,0.998138
0.62747,0.998127
0.62747,0.998116
0.62747,0.998105
0.627151,0.998105
0.626832,0.998105
0.626514,0.998105
0.626195,0.998105
0.625876,0.998105
0.625558,0.998105
0.625239,0.998105
0.62492,0.998105
0.624602,0.998105
0.624283,0.998105
0.623964,0.998105
0.623646,0.998105
0.623327,0.998105
0.623327,0.998094
0.623327,0.998051
0.623008,0.998051
0.621415,0.998051
0.621415,0.997986
0.621415,0.997975
0.621096,0.997975
0.621096,0.997964
0.620778,0.997964
0.620778,0.997953
0.620459,0.997953
0.62014,0.997953
0.62014,0.997943
0.62014,0.997878
0.619822,0.997878
0.619822,0.997845
0.619822,0.997834
0.616953,0.997834
0.616953,0.997823
0.616635,0.997823
0.616316,0.997823
0.615997,0.997823
0.615997,0.997813
0.615997,0.997802
0.61536,0.997802
0.61536,0.997791
0.615041,0.997791
0.615041,0.99778
0.614723,0.99778
0.614404,0.99778
0.614085,0.99778
0.614085,0.997769
0.614085,0.997759
0.613448,0.997759
0.613129,0.997759
0.613129,0.997737
0.613129,0.997726
0.612811,0.997726
0.612492,0.997726
0.612173,0.997726
0.612173,0.997715
0.612173,0.997704
0.611855,0.997704
0.611855,0.997683
0.611855,0.997661
0.611855,0.997618
0.611855,0.997607
0.611536,0.997607
0.611217,0.997607
0.610899,0.997607
0.610261,0.997607
0.610261,0.997596
0.610261,0.997585
0.609943,0.997585
0.609943,0.997574
0.609943,0.997564
0.609624,0.997564
0.609305,0.997564
0.609305,0.997553
0.609305,0.997542
0.608987,0.997542
0.608987,0.99752
0.608987,0.997509
0.608668,0.997509
0.608349,0.997509
0.608031,0.997509
0.608031,0.997499
0.608031,0.997488
0.607712,0.997488
0.607712,0.997477
0.607393,0.997477
0.607393,0.997466
0.607075,0.997466
0.607075,0.997455
0.606756,0.997455
0.606437,0.997455
0.606437,0.997444
0.606437,0.997434
0.606437,0.997423
0.606437,0.997412
0.606119,0.997412
0.606119,0.997401
0.606119,0.99739
0.6058,0.99739
0.6058,0.99738
0.605481,0.99738
0.605481,0.997369
0.605163,0.997369
0.604844,0.997369
0.604844,0.997358
0.604844,0.997336
0.604844,0.997325
0.603888,0.997325
0.603888,0.997315
0.603888,0.997304
0.603888,0.997293
0.602294,0.997293
0.602294,0.997282
0.602294,0.997271
0.602294,0.997239
0.601976,0.997239
0.601657,0.997239
0.601657,0.997228
0.601657,0.997206
0.601338,0.997206
0.600701,0.997206
0.600701,0.997195
0.600382,0.997195
0.600064,0.997195
0.599745,0.997195
0.599745,0.997185
0.599745,0.997174
0.599745,0.997163
0.599426,0.997163
0.599426,0.997152
0.599108,0.997152
0.598789,0.997152
0.598789,0.997141
0.59847,0.997141
0.59847,0.99713
0.59847,0.99712
0.59847,0.997109
0.59847,0.997098
0.59847,0.997087
0.597833,0.997087
0.597514,0.997087
0.597196,0.997087
0.596877,0.997087
0.596877,0.997065
0.596558,0.997065
0.596558,0.997055
0.596558,0.997044
0.59624,0.997044
0.595921,0.997044
0.595602,0.997044
0.595602,0.997033
0.595602,0.997022
0.595284,0.997022
0.594965,0.997022
0.594646,0.997022
0.594328,0.997022
0.594009,0.997022
0.594009,0.997011
0.594009,0.997001
0.594009,0.99699
0.594009,0.996979
0.594009,0.996946
0.59369,0.996946
0.59369,0.996936
0.59369,0.996925
0.59369,0.996914
0.59369,0.996903
0.593372,0.996903
0.593372,0.996892
0.593372,0.996881
0.593372,0.996871
0.593372,0.99686
0.593372,0.996849
0.593372,0.996838
0.593372,0.996827
0.593372,0.996816
0.593372,0.996795
0.593053,0.996795
0.592734,0.996795
0.592734,0.996784
0.592416,0.996784
0.592097,0.996784
0.592097,0.996773
0.591778,0.996773
0.591778,0.996762
0.591778,0.996751
0.59146,0.996751
0.591141,0.996751
0.591141,0.996741
0.591141,0.99673
0.590822,0.99673
0.590822,0.996719
0.590822,0.996708
0.590504,0.996708
0.590504,0.996697
0.590185,0.996697
0.590185,0.996686
0.589866,0.996686
0.589866,0.996676
0.589547,0.996676
0.589229,0.996676
0.58891,0.996676
0.58891,0.996665
0.58891,0.996654
0.58891,0.996643
0.588591,0.996643
0.588591,0.996632
0.588273,0.996632
0.587954,0.996632
0.587954,0.996622
0.587635,0.996622
0.587317,0.996622
0.586998,0.996622
0.586998,0.996611
0.586679,0.996611
0.585723,0.996611
0.585723,0.9966
0.585723,0.996589
0.585723,0.996578
0.585405,0.996578
0.585086,0.996578
0.585086,0.996567
0.584767,0.996567
0.584767,0.996557
0.584767,0.996546
0.584449,0.996546
0.584449,0.996535
0.584449,0.996524
0.584449,0.996513
0.584449,0.996502
0.584449,0.996492
0.584449,0.996481
0.58413,0.996481
0.58413,0.99647
0.58413,0.996459
0.583811,0.996459
0.583493,0.996459
0.583493,0.996448
0.583493,0.996437
0.583493,0.996427
0.583174,0.996427
0.582855,0.996427
0.582855,0.996416
0.582218,0.996416
0.582218,0.996405
0.582218,0.996383
0.582218,0.996372
0.582218,0.996362
0.582218,0.996351
0.581899,0.996351
0.581899,0.99634
0.581581,0.99634
0.581581,0.996329
0.580625,0.996329
0.579987,0.996329
0.579987,0.996318
0.579987,0.996307
0.579669,0.996307
0.57935,0.996307
0.578713,0.996307
0.578394,0.996307
0.578394,0.996297
0.578394,0.996286
0.578394,0.996275
0.578394,0.996264
0.578394,0.996253
0.578075,0.996253
0.577757,0.996253
0.577757,0.996243
0.577757,0.996232
0.577438,0.996232
0.577119,0.996232
0.577119,0.996221
0.577119,0.99621
0.577119,0.996199
0.576801,0.996199
0.576801,0.996188
0.576801,0.996178
0.576801,0.996167
0.576482,0.996167
0.576163,0.996167
0.575844,0.996167
0.575844,0.996156
0.575526,0.996156
0.575526,0.996145
0.575526,0.996134
0.575207,0.996134
0.575207,0.996123
0.575207,0.996113
0.574888,0.996113
0.57457,0.996113
0.57457,0.996102
0.57457,0.996091
0.574251,0.996091
0.574251,0.99608
0.573614,0.99608
0.573614,0.996058
0.573614,0.996048
0.573614,0.996037
0.573295,0.996037
0.573295,0.996026
0.573295,0.996004
0.573295,0.995993
0.573295,0.995983
0.573295,0.995972
0.573295,0.995961
0.572976,0.995961
0.572658,0.995961
0.572658,0.99595
0.572658,0.995939
0.572339,0.995939
0.572339,0.995928
0.57202,0.995928
0.57202,0.995918
0.571702,0.995918
0.571383,0.995918
0.571383,0.995907
0.571383,0.995885
0.571064,0.995885
0.570746,0.995885
0.570746,0.995874
0.570427,0.995874
0.570108,0.995874
0.56979,0.995874
0.56979,0.995864
0.56979,0.995853
0.56979,0.995842
0.569471,0.995842
0.569471,0.995831
0.569471,0.99582
0.569152,0.99582
0.569152,0.995809
0.569152,0.995799
0.568834,0.995799
0.568515,0.995799
0.568196,0.995799
0.567878,0.995799
0.56724,0.995799
0.566922,0.995799
0.566922,0.995788
0.566922,0.995777
0.566603,0.995777
0.566603,0.995766
0.564372,0.995766
0.564372,0.995755
0.564372,0.995744
0.564372,0.995734
0.564372,0.995723
0.564372,0.995712
0.564372,0.995701
0.564054,0.995701
0.563735,0.995701
0.563735,0.99569
0.563735,0.995679
0.563735,0.995669
0.563416,0.995669
0.563416,0.995658
0.563416,0.995647
0.563098,0.995647
0.562779,0.995647
0.562779,0.995636
0.56246,0.995636
0.56246,0.995625
0.56246,0.995614
0.562141,0.995614
0.562141,0.995604
0.561823,0.995604
0.561823,0.995593
0.561823,0.995582
0.561504,0.995582
0.561504,0.995571
0.561504,0.99556
0.561504,0.995549
0.561504,0.995539
0.561504,0.995528
0.561185,0.995528
0.560867,0.995528
0.560548,0.995528
