@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
6666,3135,3,58070,34213,0.62926,0.999044,0.051221,0.999044,0.948779,0.097446,0.641421,1.557549,0.000767
6667,3135,3,58063,34220,0.629184,0.999044,0.051227,0.999044,0.948773,0.097457,0.641347,1.557727,0.000767
6668,3135,3,58057,34226,0.629119,0.999044,0.051232,0.999044,0.948768,0.097466,0.641284,1.55788,0.000767
6669,3135,3,58055,34228,0.629097,0.999044,0.051234,0.999044,0.948766,0.097469,0.641263,1.557931,0.000767
6670,3135,3,58054,34229,0.629087,0.999044,0.051235,0.999044,0.948765,0.097471,0.641253,1.557956,0.000767
6671,3135,3,58052,34231,0.629065,0.999044,0.051236,0.999044,0.948764,0.097474,0.641232,1.558007,0.000768
6672,3135,3,58036,34247,0.628892,0.999044,0.05125,0.999044,0.94875,0.097498,0.641064,1.558415,0.000768
6673,3135,3,58020,34263,0.628718,0.999044,0.051263,0.999044,0.948737,0.097522,0.640897,1.558822,0.000768
6674,3135,3,58017,34266,0.628686,0.999044,0.051266,0.999044,0.948734,0.097527,0.640865,1.558899,0.000768
6675,3135,3,58009,34274,0.628599,0.999044,0.051272,0.999044,0.948728,0.097539,0.640781,1.559103,0.000768
6676,3135,3,58004,34279,0.628545,0.999044,0.051277,0.999044,0.948723,0.097547,0.640729,1.55923,0.000768
6677,3135,3,57998,34285,0.62848,0.999044,0.051282,0.999044,0.948718,0.097556,0.640666,1.559383,0.000768
6678,3135,3,57991,34292,0.628404,0.999044,0.051288,0.999044,0.948712,0.097566,0.640593,1.559562,0.000768
6679,3135,3,57988,34295,0.628371,0.999044,0.05129,0.999044,0.94871,0.097571,0.640561,1.559638,0.000769
6680,3135,3,57985,34298,0.628339,0.999044,0.051293,0.999044,0.948707,0.097575,0.64053,1.559715,0.000769
6681,3135,3,57984,34299,0.628328,0.999044,0.051293,0.999044,0.948707,0.097577,0.640519,1.55974,0.000769
6682,3135,3,57983,34300,0.628317,0.999044,0.051294,0.999044,0.948706,0.097578,0.640509,1.559766,0.000769
6683,3135,3,57981,34302,0.628296,0.999044,0.051296,0.999044,0.948704,0.097581,0.640488,1.559817,0.000769
6684,3135,3,57980,34303,0.628285,0.999044,0.051297,0.999044,0.948703,0.097583,0.640477,1.559843,0.000769
6685,3135,3,57979,34304,0.628274,0.999044,0.051298,0.999044,0.948702,0.097585,0.640467,1.559868,0.000769
6686,3135,3,57978,34305,0.628263,0.999044,0.051298,0.999044,0.948702,0.097586,0.640457,1.559894,0.00077
6687,3135,3,57977,34306,0.628252,0.999044,0.051299,0.999044,0.948701,0.097588,0.640446,1.559919,0.00077
6688,3135,3,57974,34309,0.62822,0.999044,0.051302,0.999044,0.948698,0.097592,0.640415,1.559996,0.00077
6689,3135,3,57967,34316,0.628144,0.999044,0.051308,0.999044,0.948692,0.097603,0.640341,1.560174,0.00077
6690,3135,3,57966,34317,0.628133,0.999044,0.051308,0.999044,0.948692,0.097604,0.640331,1.5602,0.000771
6691,3135,3,57965,34318,0.628122,0.999044,0.051309,0.999044,0.948691,0.097606,0.64032,1.560225,0.000771
6692,3135,3,57964,34319,0.628111,0.999044,0.05131,0.999044,0.94869,0.097607,0.64031,1.560251,0.000771
6693,3135,3,57963,34320,0.628101,0.999044,0.051311,0.999044,0.948689,0.097609,0.640299,1.560277,0.000771
6694,3135,3,57962,34321,0.62809,0.999044,0.051312,0.999044,0.948688,0.09761,0.640289,1.560302,0.000771
6695,3135,3,57961,34322,0.628079,0.999044,0.051313,0.999044,0.948687,0.097612,0.640278,1.560328,0.000771
6696,3135,3,57960,34323,0.628068,0.999044,0.051314,0.999044,0.948686,0.097613,0.640268,1.560353,0.000771
6697,3135,3,57958,34325,0.628046,0.999044,0.051315,0.999044,0.948685,0.097616,0.640247,1.560404,0.000771
6698,3135,3,57957,34326,0.628035,0.999044,0.051316,0.999044,0.948684,0.097618,0.640236,1.56043,0.000772
6699,3135,3,57956,34327,0.628025,0.999044,0.051317,0.999044,0.948683,0.097619,0.640226,1.560455,0.000772
6700,3135,3,57954,34329,0.628003,0.999044,0.051319,0.999044,0.948681,0.097622,0.640205,1.560506,0.000772
6701,3135,3,57953,34330,0.627992,0.999044,0.051319,0.999044,0.948681,0.097624,0.640195,1.560532,0.000772
6702,3135,3,57952,34331,0.627981,0.999044,0.05132,0.999044,0.94868,0.097626,0.640184,1.560557,0.000773
6703,3135,3,57950,34333,0.62796,0.999044,0.051322,0.999044,0.948678,0.097629,0.640163,1.560609,0.000773
6704,3135,3,57949,34334,0.627949,0.999044,0.051323,0.999044,0.948677,0.09763,0.640153,1.560634,0.000773
6705,3135,3,57946,34337,0.627916,0.999044,0.051325,0.999044,0.948675,0.097635,0.640121,1.560711,0.000773
6706,3135,3,57943,34340,0.627884,0.999044,0.051328,0.999044,0.948672,0.097639,0.64009,1.560787,0.000773
6707,3135,3,57930,34353,0.627743,0.999044,0.051339,0.999044,0.948661,0.097659,0.639953,1.56112,0.000774
6708,3135,3,57918,34365,0.627613,0.999044,0.051349,0.999044,0.948651,0.097677,0.639828,1.561427,0.000774
6709,3135,3,57916,34367,0.627591,0.999044,0.051351,0.999044,0.948649,0.09768,0.639807,1.561478,0.000774
6710,3135,3,57911,34372,0.627537,0.999044,0.051355,0.999044,0.948645,0.097688,0.639754,1.561606,0.000774
6711,3135,3,57909,34374,0.627515,0.999044,0.051356,0.999044,0.948644,0.097691,0.639733,1.561657,0.000774
6712,3135,3,57907,34376,0.627494,0.999044,0.051358,0.999044,0.948642,0.097694,0.639712,1.561708,0.000774
6713,3135,3,57906,34377,0.627483,0.999044,0.051359,0.999044,0.948641,0.097696,0.639702,1.561734,0.000774
6714,3135,3,57905,34378,0.627472,0.999044,0.05136,0.999044,0.94864,0.097697,0.639691,1.561759,0.000775
6715,3135,3,57904,34379,0.627461,0.999044,0.051361,0.999044,0.948639,0.097699,0.639681,1.561785,0.000775
6716,3135,3,57903,34380,0.62745,0.999044,0.051361,0.999044,0.948639,0.0977,0.639671,1.56181,0.000775
6717,3135,3,57902,34381,0.62744,0.999044,0.051362,0.999044,0.948638,0.097702,0.63966,1.561836,0.000775
6718,3135,3,57899,34384,0.627407,0.999044,0.051365,0.999044,0.948635,0.097706,0.639629,1.561913,0.000776
6719,3135,3,57898,34385,0.627396,0.999044,0.051366,0.999044,0.948634,0.097708,0.639618,1.561938,0.000776
6720,3135,3,57896,34387,0.627374,0.999044,0.051367,0.999044,0.948633,0.097711,0.639597,1.561989,0.000776
6721,3135,3,57895,34388,0.627364,0.999044,0.051368,0.999044,0.948632,0.097712,0.639587,1.562015,0.000776
6722,3135,3,57890,34393,0.627309,0.999044,0.051372,0.999044,0.948628,0.09772,0.639534,1.562143,0.000777
6723,3135,3,57889,34394,0.627299,0.999044,0.051373,0.999044,0.948627,0.097721,0.639524,1.562169,0.000778
6724,3135,3,57888,34395,0.627288,0.999044,0.051374,0.999044,0.948626,0.097723,0.639513,1.562194,0.000778
6725,3135,3,57887,34396,0.627277,0.999044,0.051375,0.999044,0.948625,0.097724,0.639503,1.56222,0.000778
6726,3135,3,57886,34397,0.627266,0.999044,0.051376,0.999044,0.948624,0.097726,0.639492,1.562245,0.000778
6727,3135,3,57884,34399,0.627244,0.999044,0.051377,0.999044,0.948623,0.097729,0.639471,1.562297,0.000779
6728,3135,3,57882,34401,0.627223,0.999044,0.051379,0.999044,0.948621,0.097732,0.63945,1.562348,0.000779
6729,3135,3,57859,34424,0.626974,0.999044,0.051398,0.999044,0.948602,0.097767,0.639209,1.562937,0.000779
6730,3135,3,57858,34425,0.626963,0.999044,0.051399,0.999044,0.948601,0.097769,0.639199,1.562963,0.000779
6731,3135,3,57855,34428,0.62693,0.999044,0.051402,0.999044,0.948598,0.097773,0.639167,1.563039,0.000779
6732,3135,3,57853,34430,0.626909,0.999044,0.051404,0.999044,0.948596,0.097776,0.639147,1.563091,0.00078
6733,3135,3,57852,34431,0.626898,0.999044,0.051404,0.999044,0.948596,0.097778,0.639136,1.563116,0.00078
6734,3135,3,57851,34432,0.626887,0.999044,0.051405,0.999044,0.948595,0.097779,0.639126,1.563142,0.00078
6735,3135,3,57850,34433,0.626876,0.999044,0.051406,0.999044,0.948594,0.097781,0.639115,1.563168,0.00078
6736,3135,3,57849,34434,0.626865,0.999044,0.051407,0.999044,0.948593,0.097782,0.639105,1.563193,0.00078
6737,3135,3,57848,34435,0.626854,0.999044,0.051408,0.999044,0.948592,0.097784,0.639094,1.563219,0.00078
6738,3135,3,57793,34490,0.626258,0.999044,0.051454,0.999044,0.948546,0.097868,0.638518,1.56463,0.00078
6739,3135,3,57783,34500,0.62615,0.999044,0.051463,0.999044,0.948537,0.097883,0.638413,1.564887,0.00078
6740,3135,3,57782,34501,0.626139,0.999044,0.051463,0.999044,0.948537,0.097885,0.638402,1.564913,0.000781
6741,3135,3,57780,34503,0.626117,0.999044,0.051465,0.999044,0.948535,0.097888,0.638381,1.564964,0.000781
6742,3135,3,57779,34504,0.626107,0.999044,0.051466,0.999044,0.948534,0.097889,0.638371,1.56499,0.000781
6743,3135,3,57778,34505,0.626096,0.999044,0.051467,0.999044,0.948533,0.097891,0.638361,1.565015,0.000782
6744,3135,3,57769,34514,0.625998,0.999044,0.051474,0.999044,0.948526,0.097905,0.638266,1.565247,0.000782
6745,3135,3,57768,34515,0.625987,0.999044,0.051475,0.999044,0.948525,0.097906,0.638256,1.565272,0.000782
6746,3135,3,57767,34516,0.625977,0.999044,0.051476,0.999044,0.948524,0.097908,0.638245,1.565298,0.000782
6747,3135,3,57764,34519,0.625944,0.999044,0.051479,0.999044,0.948521,0.097912,0.638214,1.565375,0.000782
6748,3135,3,57763,34520,0.625933,0.999044,0.05148,0.999044,0.94852,0.097914,0.638203,1.565401,0.000782
6749,3135,3,57762,34521,0.625922,0.999044,0.05148,0.999044,0.94852,0.097915,0.638193,1.565426,0.000782
6750,3135,3,57761,34522,0.625912,0.999044,0.051481,0.999044,0.948519,0.097917,0.638182,1.565452,0.000782
6751,3135,3,57757,34526,0.625868,0.999044,0.051485,0.999044,0.948515,0.097923,0.63814,1.565555,0.000782
6752,3135,3,57755,34528,0.625847,0.999044,0.051486,0.999044,0.948514,0.097926,0.638119,1.565606,0.000783
6753,3135,3,57752,34531,0.625814,0.999044,0.051489,0.999044,0.948511,0.09793,0.638088,1.565684,0.000783
6754,3135,3,57746,34537,0.625749,0.999044,0.051494,0.999044,0.948506,0.09794,0.638025,1.565838,0.000783
6755,3135,3,57745,34538,0.625738,0.999044,0.051495,0.999044,0.948505,0.097941,0.638015,1.565864,0.000783
6756,3135,3,57743,34540,0.625717,0.999044,0.051496,0.999044,0.948504,0.097944,0.637994,1.565915,0.000783
6757,3135,3,57742,34541,0.625706,0.999044,0.051497,0.999044,0.948503,0.097946,0.637983,1.565941,0.000783
6758,3135,3,57738,34545,0.625662,0.999044,0.051501,0.999044,0.948499,0.097952,0.637941,1.566044,0.000783
6759,3135,3,57737,34546,0.625652,0.999044,0.051502,0.999044,0.948498,0.097953,0.637931,1.566069,0.000784
6760,3135,3,57721,34562,0.625478,0.999044,0.051515,0.999044,0.948485,0.097978,0.637763,1.566481,0.000784
6761,3135,3,57720,34563,0.625467,0.999044,0.051516,0.999044,0.948484,0.097979,0.637753,1.566507,0.000784
6762,3135,3,57718,34565,0.625446,0.999044,0.051518,0.999044,0.948482,0.097983,0.637732,1.566558,0.000784
6763,3135,3,57717,34566,0.625435,0.999044,0.051518,0.999044,0.948482,0.097984,0.637721,1.566584,0.000784
6764,3135,3,57715,34568,0.625413,0.999044,0.05152,0.999044,0.94848,0.097987,0.6377,1.566636,0.000785
6765,3135,3,57714,34569,0.625402,0.999044,0.051521,0.999044,0.948479,0.097989,0.63769,1.566661,0.000785
6766,3135,3,57711,34572,0.62537,0.999044,0.051524,0.999044,0.948476,0.097993,0.637658,1.566739,0.000785
6767,3135,3,57710,34573,0.625359,0.999044,0.051524,0.999044,0.948476,0.097995,0.637648,1.566764,0.000786
6768,3135,3,57708,34575,0.625337,0.999044,0.051526,0.999044,0.948474,0.097998,0.637627,1.566816,0.000786
6769,3135,3,57707,34576,0.625326,0.999044,0.051527,0.999044,0.948473,0.097999,0.637616,1.566842,0.000786
6770,3135,3,57704,34579,0.625294,0.999044,0.051529,0.999044,0.948471,0.098004,0.637585,1.566919,0.000787
6771,3135,3,57702,34581,0.625272,0.999044,0.051531,0.999044,0.948469,0.098007,0.637564,1.56697,0.000787
6772,3135,3,57701,34582,0.625261,0.999044,0.051532,0.999044,0.948468,0.098009,0.637554,1.566996,0.000787
6773,3135,3,57699,34584,0.62524,0.999044,0.051534,0.999044,0.948466,0.098012,0.637533,1.567048,0.000787
6774,3135,3,57694,34589,0.625186,0.999044,0.051538,0.999044,0.948462,0.098019,0.63748,1.567176,0.000788
6775,3135,3,57693,34590,0.625175,0.999044,0.051539,0.999044,0.948461,0.098021,0.63747,1.567202,0.000788
6776,3135,3,57692,34591,0.625164,0.999044,0.05154,0.999044,0.94846,0.098022,0.637459,1.567228,0.000788
6777,3135,3,57691,34592,0.625153,0.999044,0.05154,0.999044,0.94846,0.098024,0.637449,1.567254,0.000788
6778,3135,3,57690,34593,0.625142,0.999044,0.051541,0.999044,0.948459,0.098025,0.637438,1.567279,0.000788
6779,3135,3,57689,34594,0.625131,0.999044,0.051542,0.999044,0.948458,0.098027,0.637428,1.567305,0.000788
6780,3135,3,57675,34608,0.62498,0.999044,0.051554,0.999044,0.948446,0.098048,0.637281,1.567666,0.000789
6781,3135,3,57669,34614,0.624915,0.999044,0.051559,0.999044,0.948441,0.098058,0.637218,1.567821,0.00079
6782,3135,3,57666,34617,0.624882,0.999044,0.051562,0.999044,0.948438,0.098062,0.637187,1.567898,0.00079
6783,3135,3,57665,34618,0.624871,0.999044,0.051562,0.999044,0.948438,0.098064,0.637176,1.567924,0.00079
6784,3135,3,57655,34628,0.624763,0.999044,0.051571,0.999044,0.948429,0.098079,0.637072,1.568182,0.00079
6785,3135,3,57654,34629,0.624752,0.999044,0.051572,0.999044,0.948428,0.098081,0.637061,1.568208,0.00079
6786,3135,3,57653,34630,0.624741,0.999044,0.051573,0.999044,0.948427,0.098082,0.637051,1.568233,0.00079
6787,3135,3,57649,34634,0.624698,0.999044,0.051576,0.999044,0.948424,0.098088,0.637009,1.568337,0.00079
6788,3135,3,57648,34635,0.624687,0.999044,0.051577,0.999044,0.948423,0.09809,0.636998,1.568362,0.00079
6789,3135,3,57647,34636,0.624676,0.999044,0.051578,0.999044,0.948422,0.098091,0.636988,1.568388,0.00079
6790,3135,3,57646,34637,0.624665,0.999044,0.051579,0.999044,0.948421,0.098093,0.636977,1.568414,0.00079
6791,3135,3,57645,34638,0.624655,0.999044,0.051579,0.999044,0.948421,0.098094,0.636967,1.56844,0.000791
6792,3135,3,57642,34641,0.624622,0.999044,0.051582,0.999044,0.948418,0.098099,0.636935,1.568517,0.000791
6793,3135,3,57641,34642,0.624611,0.999044,0.051583,0.999044,0.948417,0.098101,0.636925,1.568543,0.000791
6794,3135,3,57638,34645,0.624579,0.999044,0.051585,0.999044,0.948415,0.098105,0.636893,1.568621,0.000791
6795,3135,3,57636,34647,0.624557,0.999044,0.051587,0.999044,0.948413,0.098108,0.636872,1.568672,0.000791
6796,3135,3,57634,34649,0.624535,0.999044,0.051589,0.999044,0.948411,0.098111,0.636851,1.568724,0.000791
6797,3135,3,57633,34650,0.624525,0.999044,0.05159,0.999044,0.94841,0.098113,0.636841,1.56875,0.000792
6798,3135,3,57629,34654,0.624481,0.999044,0.051593,0.999044,0.948407,0.098119,0.636799,1.568853,0.000792
6799,3135,3,57625,34658,0.624438,0.999044,0.051596,0.999044,0.948404,0.098125,0.636757,1.568956,0.000792
6800,3135,3,57624,34659,0.624427,0.999044,0.051597,0.999044,0.948403,0.098127,0.636747,1.568982,0.000792
6801,3135,3,57622,34661,0.624405,0.999044,0.051599,0.999044,0.948401,0.09813,0.636726,1.569034,0.000793
6802,3135,3,57621,34662,0.624395,0.999044,0.0516,0.999044,0.9484,0.098131,0.636715,1.569059,0.000793
6803,3135,3,57620,34663,0.624384,0.999044,0.051601,0.999044,0.948399,0.098133,0.636705,1.569085,0.000793
6804,3135,3,57618,34665,0.624362,0.999044,0.051602,0.999044,0.948398,0.098136,0.636684,1.569137,0.000793
6805,3135,3,57617,34666,0.624351,0.999044,0.051603,0.999044,0.948397,0.098137,0.636673,1.569163,0.000794
6806,3135,3,57615,34668,0.62433,0.999044,0.051605,0.999044,0.948395,0.09814,0.636652,1.569214,0.000794
6807,3135,3,57613,34670,0.624308,0.999044,0.051607,0.999044,0.948393,0.098144,0.636631,1.569266,0.000794
6808,3135,3,57611,34672,0.624286,0.999044,0.051608,0.999044,0.948392,0.098147,0.63661,1.569318,0.000794
6809,3135,3,57610,34673,0.624275,0.999044,0.051609,0.999044,0.948391,0.098148,0.6366,1.569344,0.000795
6810,3135,3,57608,34675,0.624254,0.999044,0.051611,0.999044,0.948389,0.098151,0.636579,1.569395,0.000795
6811,3135,3,57604,34679,0.62421,0.999044,0.051614,0.999044,0.948386,0.098157,0.636537,1.569499,0.000796
6812,3135,3,57603,34680,0.624199,0.999044,0.051615,0.999044,0.948385,0.098159,0.636527,1.569524,0.000796
6813,3135,3,57601,34682,0.624178,0.999044,0.051617,0.999044,0.948383,0.098162,0.636506,1.569576,0.000796
6814,3135,3,57599,34684,0.624156,0.999044,0.051619,0.999044,0.948381,0.098165,0.636485,1.569628,0.000796
6815,3135,3,57597,34686,0.624134,0.999044,0.05162,0.999044,0.94838,0.098168,0.636464,1.569679,0.000796
6816,3135,3,57596,34687,0.624124,0.999044,0.051621,0.999044,0.948379,0.09817,0.636453,1.569705,0.000796
6817,3135,3,57595,34688,0.624113,0.999044,0.051622,0.999044,0.948378,0.098171,0.636443,1.569731,0.000796
6818,3135,3,57594,34689,0.624102,0.999044,0.051623,0.999044,0.948377,0.098173,0.636432,1.569757,0.000796
6819,3135,3,57593,34690,0.624091,0.999044,0.051624,0.999044,0.948376,0.098174,0.636422,1.569783,0.000797
6820,3135,3,57591,34692,0.624069,0.999044,0.051625,0.999044,0.948375,0.098177,0.636401,1.569835,0.000797
6821,3135,3,57590,34693,0.624059,0.999044,0.051626,0.999044,0.948374,0.098179,0.63639,1.56986,0.000797
6822,3135,3,57586,34697,0.624015,0.999044,0.05163,0.999044,0.94837,0.098185,0.636348,1.569964,0.000797
6823,3135,3,57585,34698,0.624004,0.999044,0.05163,0.999044,0.94837,0.098187,0.636338,1.56999,0.000797
6824,3135,3,57583,34700,0.623983,0.999044,0.051632,0.999044,0.948368,0.09819,0.636317,1.570041,0.000798
6825,3135,3,57582,34701,0.623972,0.999044,0.051633,0.999044,0.948367,0.098191,0.636306,1.570067,0.000798
6826,3135,3,57581,34702,0.623961,0.999044,0.051634,0.999044,0.948366,0.098193,0.636296,1.570093,0.000798
6827,3135,3,57575,34708,0.623896,0.999044,0.051639,0.999044,0.948361,0.098202,0.636233,1.570248,0.000798
6828,3135,3,57571,34712,0.623853,0.999044,0.051642,0.999044,0.948358,0.098208,0.636191,1.570352,0.000798
6829,3135,3,57569,34714,0.623831,0.999044,0.051644,0.999044,0.948356,0.098211,0.63617,1.570404,0.000798
6830,3135,3,57568,34715,0.62382,0.999044,0.051645,0.999044,0.948355,0.098213,0.63616,1.570429,0.000798
6831,3135,3,57565,34718,0.623788,0.999044,0.051647,0.999044,0.948353,0.098217,0.636128,1.570507,0.000799
6832,3135,3,57564,34719,0.623777,0.999044,0.051648,0.999044,0.948352,0.098219,0.636118,1.570533,0.000799
6833,3135,3,57563,34720,0.623766,0.999044,0.051649,0.999044,0.948351,0.09822,0.636107,1.570559,0.000799
6834,3135,3,57560,34723,0.623734,0.999044,0.051652,0.999044,0.948348,0.098225,0.636076,1.570636,0.000799
6835,3135,3,57558,34725,0.623712,0.999044,0.051653,0.999044,0.948347,0.098228,0.636055,1.570688,0.000799
6836,3135,3,57557,34726,0.623701,0.999044,0.051654,0.999044,0.948346,0.09823,0.636044,1.570714,0.000799
6837,3135,3,57550,34733,0.623625,0.999044,0.05166,0.999044,0.94834,0.09824,0.635971,1.570895,0.0008
6838,3135,3,57549,34734,0.623614,0.999044,0.051661,0.999044,0.948339,0.098242,0.635961,1.570921,0.000801
6839,3135,3,57548,34735,0.623603,0.999044,0.051662,0.999044,0.948338,0.098244,0.63595,1.570947,0.000801
6840,3135,3,57542,34741,0.623538,0.999044,0.051667,0.999044,0.948333,0.098253,0.635887,1.571102,0.000801
6841,3135,3,57530,34753,0.623408,0.999044,0.051677,0.999044,0.948323,0.098271,0.635762,1.571413,0.000801
6842,3135,3,57529,34754,0.623398,0.999044,0.051678,0.999044,0.948322,0.098273,0.635751,1.571439,0.000802
6843,3135,3,57527,34756,0.623376,0.999044,0.05168,0.999044,0.94832,0.098276,0.63573,1.571491,0.000802
6844,3135,3,57524,34759,0.623343,0.999044,0.051682,0.999044,0.948318,0.09828,0.635699,1.571569,0.000802
6845,3135,3,57523,34760,0.623333,0.999044,0.051683,0.999044,0.948317,0.098282,0.635688,1.571594,0.000802
6846,3135,3,57522,34761,0.623322,0.999044,0.051684,0.999044,0.948316,0.098284,0.635678,1.57162,0.000802
6847,3135,3,57521,34762,0.623311,0.999044,0.051685,0.999044,0.948315,0.098285,0.635667,1.571646,0.000802
6848,3135,3,57520,34763,0.6233,0.999044,0.051686,0.999044,0.948314,0.098287,0.635657,1.571672,0.000802
6849,3135,3,57518,34765,0.623278,0.999044,0.051687,0.999044,0.948313,0.09829,0.635636,1.571724,0.000803
6850,3135,3,57507,34776,0.623159,0.999044,0.051697,0.999044,0.948303,0.098307,0.63552,1.572009,0.000803
6851,3135,3,57502,34781,0.623105,0.999044,0.051701,0.999044,0.948299,0.098314,0.635468,1.572139,0.000803
6852,3135,3,57501,34782,0.623094,0.999044,0.051702,0.999044,0.948298,0.098316,0.635458,1.572165,0.000803
6853,3135,3,57499,34784,0.623073,0.999044,0.051704,0.999044,0.948296,0.098319,0.635437,1.572217,0.000803
6854,3135,3,57498,34785,0.623062,0.999044,0.051705,0.999044,0.948295,0.098321,0.635426,1.572242,0.000804
6855,3135,3,57497,34786,0.623051,0.999044,0.051705,0.999044,0.948295,0.098322,0.635416,1.572268,0.000804
6856,3135,3,57496,34787,0.62304,0.999044,0.051706,0.999044,0.948294,0.098324,0.635405,1.572294,0.000804
6857,3135,3,57487,34796,0.622942,0.999044,0.051714,0.999044,0.948286,0.098338,0.635311,1.572528,0.000804
6858,3135,3,57486,34797,0.622932,0.999044,0.051715,0.999044,0.948285,0.098339,0.6353,1.572554,0.000804
6859,3135,3,57485,34798,0.622921,0.999044,0.051716,0.999044,0.948284,0.098341,0.63529,1.57258,0.000805
6860,3135,3,57483,34800,0.622899,0.999044,0.051717,0.999044,0.948283,0.098344,0.635269,1.572631,0.000806
6861,3135,3,57481,34802,0.622877,0.999044,0.051719,0.999044,0.948281,0.098347,0.635248,1.572683,0.000806
6862,3135,3,57480,34803,0.622867,0.999044,0.05172,0.999044,0.94828,0.098348,0.635238,1.572709,0.000806
6863,3135,3,57479,34804,0.622856,0.999044,0.051721,0.999044,0.948279,0.09835,0.635227,1.572735,0.000806
6864,3135,3,57477,34806,0.622834,0.999044,0.051722,0.999044,0.948278,0.098353,0.635206,1.572787,0.000806
6865,3135,3,57476,34807,0.622823,0.999044,0.051723,0.999044,0.948277,0.098354,0.635196,1.572813,0.000807
6866,3135,3,57475,34808,0.622812,0.999044,0.051724,0.999044,0.948276,0.098356,0.635185,1.572839,0.000807
6867,3135,3,57474,34809,0.622802,0.999044,0.051725,0.999044,0.948275,0.098358,0.635175,1.572865,0.000807
6868,3135,3,57459,34824,0.622639,0.999044,0.051738,0.999044,0.948262,0.098381,0.635017,1.573254,0.000807
6869,3135,3,57458,34825,0.622628,0.999044,0.051739,0.999044,0.948261,0.098382,0.635007,1.57328,0.000808
6870,3135,3,57456,34827,0.622607,0.999044,0.05174,0.999044,0.94826,0.098385,0.634986,1.573332,0.000808
6871,3135,3,57453,34830,0.622574,0.999044,0.051743,0.999044,0.948257,0.09839,0.634955,1.57341,0.000808
6872,3135,3,57452,34831,0.622563,0.999044,0.051744,0.999044,0.948256,0.098392,0.634944,1.573436,0.000808
6873,3135,3,57445,34838,0.622487,0.999044,0.05175,0.999044,0.94825,0.098402,0.634871,1.573618,0.000808
6874,3135,3,57434,34849,0.622368,0.999044,0.051759,0.999044,0.948241,0.098419,0.634755,1.573904,0.000808
6875,3135,3,57429,34854,0.622314,0.999044,0.051763,0.999044,0.948237,0.098427,0.634703,1.574034,0.000809
6876,3135,3,57422,34861,0.622238,0.999044,0.051769,0.999044,0.948231,0.098438,0.63463,1.574216,0.000809
6877,3135,3,57421,34862,0.622227,0.999044,0.05177,0.999044,0.94823,0.098439,0.634619,1.574242,0.000809
6878,3135,3,57415,34868,0.622162,0.999044,0.051775,0.999044,0.948225,0.098449,0.634556,1.574398,0.000809
6879,3135,3,57402,34881,0.622021,0.999044,0.051787,0.999044,0.948213,0.098469,0.63442,1.574736,0.000809
6880,3135,3,57397,34886,0.621967,0.999044,0.051791,0.999044,0.948209,0.098477,0.634368,1.574866,0.000809
6881,3135,3,57390,34893,0.621891,0.999044,0.051797,0.999044,0.948203,0.098487,0.634294,1.575048,0.00081
6882,3135,3,57383,34900,0.621816,0.999044,0.051803,0.999044,0.948197,0.098498,0.634221,1.57523,0.00081
6883,3135,3,57382,34901,0.621805,0.999044,0.051804,0.999044,0.948196,0.0985,0.63421,1.575256,0.00081
6884,3135,3,57371,34912,0.621685,0.999044,0.051813,0.999044,0.948187,0.098517,0.634095,1.575543,0.00081
6885,3135,3,57368,34915,0.621653,0.999044,0.051816,0.999044,0.948184,0.098521,0.634064,1.575621,0.00081
6886,3135,3,57364,34919,0.62161,0.999044,0.051819,0.999044,0.948181,0.098528,0.634022,1.575725,0.000811
6887,3135,3,57362,34921,0.621588,0.999044,0.051821,0.999044,0.948179,0.098531,0.634001,1.575777,0.000811
6888,3135,3,57361,34922,0.621577,0.999044,0.051822,0.999044,0.948178,0.098532,0.63399,1.575803,0.000812
6889,3135,3,57359,34924,0.621555,0.999044,0.051823,0.999044,0.948177,0.098535,0.633969,1.575855,0.000812
6890,3135,3,57355,34928,0.621512,0.999044,0.051827,0.999044,0.948173,0.098542,0.633928,1.575959,0.000812
6891,3135,3,57354,34929,0.621501,0.999044,0.051828,0.999044,0.948172,0.098543,0.633917,1.575985,0.000813
6892,3135,3,57353,34930,0.62149,0.999044,0.051828,0.999044,0.948172,0.098545,0.633907,1.576011,0.000813
6893,3135,3,57351,34932,0.621469,0.999044,0.05183,0.999044,0.94817,0.098548,0.633886,1.576063,0.000813
6894,3135,3,57337,34946,0.621317,0.999044,0.051842,0.999044,0.948158,0.098569,0.633739,1.576428,0.000813
6895,3135,3,57334,34949,0.621285,0.999044,0.051845,0.999044,0.948155,0.098574,0.633707,1.576507,0.000813
6896,3135,3,57320,34963,0.621133,0.999044,0.051857,0.999044,0.948143,0.098596,0.633561,1.576872,0.000813
6897,3135,3,57319,34964,0.621122,0.999044,0.051858,0.999044,0.948142,0.098597,0.63355,1.576898,0.000813
6898,3135,3,57317,34966,0.6211,0.999044,0.051859,0.999044,0.948141,0.0986,0.633529,1.57695,0.000813
