fpr,tpr
0.363289,0.995611
0.36297,0.995611
0.36297,0.9956
0.36297,0.99559
0.362651,0.99559
0.362651,0.995579
0.362333,0.995579
0.362014,0.995579
0.361058,0.995546
0.360739,0.995514
0.360421,0.995514
0.360421,0.995503
0.360102,0.995492
0.360102,0.995481
0.359783,0.995481
0.359783,0.99546
0.359783,0.995449
0.359783,0.995438
0.359783,0.995427
0.359465,0.995427
0.359465,0.995416
0.359465,0.995405
0.359146,0.995405
0.358827,0.995405
0.35819,0.995395
0.35819,0.995384
0.357871,0.995384
0.357553,0.995384
0.357553,0.995373
0.357234,0.995373
0.356597,0.995373
0.356278,0.995373
0.356278,0.995362
0.356278,0.995351
0.356278,0.99534
0.355959,0.99534
0.355959,0.99533
0.355641,0.99533
0.355322,0.99533
0.354685,0.99533
0.35341,0.995308
0.353091,0.995308
0.353091,0.995297
0.353091,0.995286
0.352772,0.995286
0.352454,0.995286
0.352454,0.995275
0.352454,0.995265
0.352454,0.995254
0.351816,0.995254
0.351498,0.995254
0.351179,0.995254
0.351179,0.995232
0.35086,0.995232
0.350542,0.995232
0.350542,0.995221
0.350542,0.99521
0.349904,0.99521
0.349904,0.9952
0.349586,0.9952
0.349586,0.995189
0.349267,0.995189
0.348948,0.995189
0.348948,0.995178
0.348948,0.995167
0.34863,0.995167
0.348311,0.995145
0.348311,0.995135
0.348311,0.995124
0.347992,0.995113
0.34608,0.995059
0.34608,0.995048
0.345762,0.995048
0.345762,0.995037
0.345762,0.995026
0.345762,0.995015
0.345443,0.994994
0.345124,0.994994
0.345124,0.994983
0.344487,0.994983
0.344487,0.994972
0.344168,0.994961
0.34385,0.994961
0.34385,0.99495
0.343531,0.99495
0.343531,0.994939
0.343212,0.994939
0.343212,0.994929
0.342894,0.994929
0.342894,0.994918
0.342894,0.994907
0.342256,0.994907
0.342256,0.994896
0.341938,0.994885
0.341938,0.994874
0.341619,0.994874
0.341619,0.994864
0.341619,0.994842
0.341619,0.994831
0.341619,0.99482
0.3413,0.99482
0.340982,0.99482
0.340982,0.994809
0.340663,0.994809
0.340663,0.994799
0.340663,0.994788
0.339707,0.994788
0.339388,0.994788
0.339388,0.994777
0.339069,0.994777
0.339069,0.994766
0.339069,0.994755
0.339069,0.994744
0.339069,0.994734
0.338751,0.994712
0.338751,0.99469
0.338751,0.994679
0.338432,0.994679
0.338113,0.994669
0.338113,0.994658
0.337795,0.994658
0.337795,0.994647
0.337476,0.994647
0.337476,0.994636
0.321542,0.993726
0.321542,0.993704
0.321542,0.993693
0.321542,0.993682
0.321224,0.993682
0.320905,0.993682
0.320586,0.993682
0.320586,0.993672
0.320586,0.993661
0.320586,0.99365
0.320586,0.993639
0.320586,0.993628
0.320586,0.993617
0.320586,0.993607
0.320586,0.993585
0.320586,0.993574
0.320586,0.993563
0.320268,0.993563
0.320268,0.993542
0.319949,0.993542
0.31963,0.993531
0.31963,0.99352
0.31963,0.993509
0.319312,0.993509
0.319312,0.993498
0.318993,0.993498
0.318674,0.993498
0.318674,0.993487
0.318356,0.993487
0.318356,0.993477
0.318037,0.993477
0.317718,0.993477
0.317718,0.993466
0.317718,0.993455
0.317081,0.993455
0.317081,0.993444
0.317081,0.993433
0.316762,0.993433
0.316762,0.993422
0.316762,0.993412
0.316444,0.993412
0.316444,0.993401
0.316125,0.993401
0.316125,0.99339
0.315806,0.99339
0.315488,0.993368
0.315488,0.993357
0.315169,0.993357
0.315169,0.993347
0.315169,0.993336
0.315169,0.993325
0.315169,0.993314
0.315169,0.993303
0.315169,0.993282
0.315169,0.993271
0.314532,0.993271
0.314532,0.99326
0.314213,0.99326
0.314213,0.993249
0.313894,0.993249
0.313894,0.993238
0.313894,0.993227
0.313576,0.993227
0.313257,0.993227
0.313257,0.993217
0.313257,0.993206
0.313257,0.993184
0.313257,0.993162
0.313257,0.993152
0.313257,0.993141
0.313257,0.99313
0.312938,0.993119
0.312938,0.993108
0.312938,0.993097
0.312938,0.993086
0.312938,0.993076
0.312938,0.993065
0.31262,0.993065
0.31262,0.993054
0.312301,0.993054
0.312301,0.993043
0.311982,0.993043
0.311982,0.993032
0.311982,0.993021
0.311345,0.993
0.311026,0.992978
0.310707,0.992978
0.310707,0.992967
0.310707,0.992956
0.310389,0.992946
0.310389,0.992935
0.31007,0.992924
0.31007,0.992913
0.31007,0.992902
0.309751,0.992881
0.309751,0.99287
0.309751,0.992859
0.309751,0.992848
0.308795,0.992816
0.308795,0.992805
0.308477,0.992805
0.308477,0.992794
0.308477,0.992783
0.308477,0.992772
0.308477,0.992761
0.308477,0.992751
0.308158,0.992751
0.307839,0.992751
0.307839,0.99274
0.307839,0.992729
0.307521,0.992729
0.307521,0.992718
0.307521,0.992707
0.307202,0.992707
0.306883,0.992686
0.306883,0.992675
0.306883,0.992653
0.306883,0.992642
0.306565,0.992642
0.306246,0.992631
0.306246,0.992621
0.306246,0.99261
0.305609,0.99261
0.305609,0.992599
0.305609,0.992588
0.305609,0.992577
0.30529,0.992577
0.30529,0.992566
0.304971,0.992566
0.304971,0.992556
0.304653,0.992556
0.304653,0.992545
0.304653,0.992534
0.304334,0.992534
0.304015,0.992534
0.303697,0.992534
0.303378,0.992534
0.302422,0.992458
0.302422,0.992447
0.302422,0.992425
0.302103,0.992425
0.302103,0.992415
0.301785,0.992415
0.301785,0.992404
0.301785,0.992393
0.301466,0.992393
0.301466,0.992382
0.301147,0.992382
0.301147,0.992371
0.301147,0.99236
0.300829,0.99235
0.30051,0.99235
0.30051,0.992339
0.300191,0.992328
0.299554,0.992328
0.299554,0.992317
0.299554,0.992306
0.299235,0.992306
0.299235,0.992295
0.299235,0.992285
0.298598,0.992241
0.298598,0.99223
0.298598,0.992209
0.298279,0.992209
0.298279,0.992187
0.298279,0.992176
0.297642,0.992176
0.297323,0.992176
0.297004,0.992176
0.297004,0.992165
0.297004,0.992155
0.297004,0.992144
0.296686,0.992144
0.296367,0.992144
0.296048,0.992144
0.296048,0.992133
0.29573,0.992133
0.29573,0.992111
0.29573,0.9921
0.295092,0.9921
0.295092,0.99209
0.294774,0.99209
0.294774,0.992079
0.294774,0.992068
0.294455,0.992068
0.294136,0.992068
0.294136,0.992057
0.293818,0.992057
0.293818,0.992046
0.293499,0.991992
0.293499,0.991981
0.29318,0.991981
0.292862,0.991981
0.292543,0.991981
0.292224,0.99197
0.292224,0.991949
0.292224,0.991938
0.292224,0.991927
0.291906,0.991927
0.291587,0.991916
0.289038,0.991754
0.289038,0.991743
0.288719,0.99171
0.2884,0.99171
0.288082,0.991699
0.288082,0.991689
0.287763,0.991678
0.287444,0.991678
0.287444,0.991645
0.287444,0.991634
0.287126,0.991634
0.287126,0.991624
0.286807,0.991624
0.286807,0.991613
0.286807,0.991591
0.286488,0.991591
0.285851,0.99158
0.285851,0.991569
0.285851,0.991559
0.285532,0.991559
0.285532,0.991526
0.284895,0.991526
0.284895,0.991515
0.284576,0.991515
0.283939,0.991504
0.283939,0.991494
0.283301,0.991494
0.283301,0.991483
0.283301,0.991472
0.283301,0.991461
0.283301,0.99145
0.282983,0.99145
0.282983,0.991439
0.282983,0.991429
0.282983,0.991418
0.281389,0.991418
0.281389,0.991407
0.281389,0.991396
0.281389,0.991385
0.281389,0.991374
0.281071,0.991374
0.281071,0.991353
0.281071,0.991342
0.280752,0.991342
0.280433,0.991342
0.280433,0.991331
0.280115,0.991331
0.280115,0.99132
0.279477,0.991309
0.279159,0.991288
0.279159,0.991277
0.27884,0.991266
0.27884,0.991255
0.278521,0.991255
0.278203,0.991255
0.277884,0.991255
0.277884,0.991244
0.277884,0.991233
0.277565,0.991223
0.277565,0.991212
0.277247,0.99119
0.276928,0.99119
0.276609,0.99119
0.276609,0.991179
0.276291,0.991179
0.275972,0.991179
0.275653,0.991179
0.275653,0.991168
0.275653,0.991158
0.275016,0.99106
0.271829,0.990843
0.271511,0.990843
0.271511,0.990811
0.271511,0.990778
0.271192,0.990713
0.271192,0.990703
0.270873,0.990703
0.270236,0.990692
0.270236,0.990681
0.269917,0.990681
0.269917,0.99067
0.269917,0.990659
0.269917,0.990648
0.269598,0.990648
0.26928,0.990648
0.26928,0.990637
0.268961,0.990616
0.268961,0.990605
0.268642,0.990605
0.268642,0.990594
0.268642,0.990583
0.268642,0.990572
0.268005,0.990572
0.268005,0.990562
0.267686,0.990551
0.267686,0.99054
0.267368,0.99054
0.267368,0.990518
0.267049,0.990507
0.267049,0.990486
0.26673,0.990486
0.26673,0.990475
0.26673,0.990464
0.266412,0.990464
0.265774,0.990442
0.265774,0.990432
0.265456,0.990421
0.265456,0.99041
0.265456,0.990399
0.265456,0.990388
0.265456,0.990377
0.265456,0.990367
0.265456,0.990356
0.265137,0.990356
0.265137,0.990345
0.265137,0.990334
0.264818,0.990334
0.264818,0.990312
0.2645,0.990312
0.264181,0.990312
0.261632,0.990193
0.260676,0.99015
0.260676,0.990128
0.260357,0.990128
0.260357,0.990117
0.260038,0.990107
0.25972,0.990096
0.259401,0.990096
0.259401,0.990074
0.259082,0.990074
0.259082,0.990052
0.259082,0.990042
0.258764,0.990042
0.258445,0.990042
0.258126,0.990042
0.257808,0.990042
0.257808,0.990031
0.257489,0.99002
0.257489,0.990009
0.256214,0.989987
0.255895,0.989922
0.255895,0.989911
0.255895,0.989901
0.255895,0.989879
0.255895,0.989868
0.255577,0.989868
0.254939,0.989857
0.254621,0.989857
0.254621,0.989846
0.254302,0.989846
0.254302,0.989836
0.254302,0.989825
0.253346,0.989781
0.253027,0.989781
0.253027,0.989771
0.253027,0.98976
0.253027,0.989749
0.253027,0.989738
0.252709,0.989738
0.252071,0.989716
0.252071,0.989695
0.252071,0.989684
0.251753,0.989684
0.251753,0.989673
0.251753,0.98963
0.251434,0.989576
0.250797,0.989576
0.250797,0.989565
0.250478,0.989565
0.250478,0.989554
0.250478,0.989543
0.250478,0.989532
0.250159,0.989532
0.250159,0.989511
0.250159,0.9895
0.250159,0.989478
0.250159,0.989467
0.250159,0.989446
0.249841,0.989446
0.249522,0.989435
0.249522,0.989424
0.249522,0.989413
0.249203,0.989413
0.249203,0.989402
0.249203,0.989391
0.249203,0.98938
0.249203,0.98937
0.249203,0.989359
0.24761,0.98899
0.237731,0.987798
0.236775,0.987723
0.232951,0.987538
0.231676,0.987484
0.230402,0.987332
0.230083,0.987322
0.229764,0.987322
0.229446,0.987278
0.229127,0.987278
0.229127,0.987224
0.229127,0.987213
0.229127,0.987202
0.228808,0.987192
0.228489,0.98717
0.228489,0.987159
0.228489,0.987148
0.228489,0.987137
0.228489,0.987127
0.227852,0.987127
0.227852,0.987116
0.227852,0.987105
0.227852,0.987094
0.227533,0.987083
0.227533,0.987072
0.227215,0.987062
0.227215,0.987051
0.227215,0.98704
0.226577,0.98704
0.226577,0.987029
0.226577,0.987018
0.226259,0.987007
0.226259,0.986997
0.226259,0.986986
0.226259,0.986964
0.22594,0.986964
0.22594,0.986932
0.225621,0.986932
0.225303,0.986932
0.224665,0.986921
0.224665,0.986899
0.224665,0.986888
0.224665,0.986866
0.224347,0.986866
0.223709,0.986856
0.223709,0.986845
0.223709,0.986834
0.223391,0.986834
0.223391,0.986823
0.223072,0.986823
0.223072,0.986812
0.223072,0.986801
0.222753,0.986791
0.222435,0.986758
0.222116,0.986715
0.222116,0.986704
0.222116,0.986661
0.221797,0.986661
0.221797,0.98665
0.221797,0.986639
0.221479,0.986639
0.221479,0.986628
0.221479,0.986617
0.220523,0.986596
0.219885,0.98652
0.219885,0.986476
0.219567,0.986476
0.219567,0.986466
0.219567,0.986455
0.219248,0.986444
0.219248,0.986433
0.219248,0.986422
0.219248,0.986411
0.219248,0.986401
0.219248,0.98639
0.219248,0.986368
0.218929,0.986368
0.218929,0.986357
0.218929,0.986346
0.218929,0.986336
0.218929,0.986325
0.218929,0.986314
0.218611,0.986314
0.217973,0.98626
0.217655,0.98626
0.217336,0.98626
0.217336,0.986249
0.217336,0.986238
0.217336,0.986227
0.217336,0.986216
0.217336,0.986205
0.217336,0.986195
0.217336,0.986184
0.217017,0.986184
0.217017,0.986151
0.217017,0.98614
0.217017,0.98613
0.217017,0.986119
0.217017,0.986108
0.217017,0.986097
0.216699,0.986065
0.216699,0.986054
0.216061,0.986054
0.216061,0.986043
0.215424,0.986043
0.215105,0.986043
0.215105,0.986032
0.215105,0.986021
0.215105,0.98601
0.215105,0.986
0.215105,0.985978
0.215105,0.985967
0.215105,0.985956
0.215105,0.985945
0.215105,0.985935
0.215105,0.985924
0.214786,0.985924
0.213512,0.985696
0.212237,0.985588
0.211918,0.985577
0.211918,0.985566
0.211918,0.985544
0.2116,0.985544
0.2116,0.985512
0.211281,0.985512
0.211281,0.985501
0.211281,0.98549
0.210962,0.98549
0.210962,0.985479
0.210962,0.985469
0.210644,0.985447
0.210325,0.985447
0.210325,0.985404
0.210325,0.985382
0.210325,0.985371
0.210325,0.98536
0.210325,0.985349
0.210325,0.985339
0.210325,0.985306
0.210006,0.985306
0.210006,0.985274
0.210006,0.985241
0.210006,0.98523
0.209688,0.98523
0.209369,0.98523
0.209369,0.985219
0.209369,0.985198
0.209369,0.985187
0.208413,0.985122
0.208094,0.985089
0.208094,0.985068
0.207776,0.985068
0.207457,0.985068
0.207457,0.985057
0.207457,0.985046
0.207138,0.985046
0.20682,0.985046
0.20682,0.985024
0.20682,0.985013
0.20682,0.985003
0.206501,0.985003
0.206501,0.984992
0.206501,0.984959
0.206182,0.984938
0.205864,0.984938
0.205545,0.984927
0.205545,0.984916
0.205226,0.984894
0.205226,0.984883
0.205226,0.984873
0.205226,0.984862
0.205226,0.984851
0.204589,0.98484
0.204589,0.984829
0.204589,0.984818
0.203633,0.984808
0.203633,0.984797
0.203314,0.984786
0.203314,0.984764
0.203314,0.984743
0.202996,0.984743
0.202996,0.984721
0.20204,0.984688
0.201721,0.984667
0.201721,0.984656
0.200765,0.984504
0.200446,0.984407
0.200127,0.984407
0.199809,0.984396
0.199809,0.984331
0.198853,0.984244
0.198853,0.984233
0.198534,0.984168
0.198215,0.984157
0.198215,0.984136
0.198215,0.984125
0.197897,0.984114
0.197578,0.984103
0.197578,0.984092
0.197578,0.984082
0.197578,0.984071
0.197578,0.98406
0.196941,0.984017
0.196303,0.983962
0.195985,0.983962
0.195666,0.983962
0.195029,0.983941
0.195029,0.983887
0.195029,0.983854
0.195029,0.983843
0.195029,0.983832
0.195029,0.983811
0.195029,0.9838
0.195029,0.983789
0.195029,0.983778
0.195029,0.983767
0.19471,0.983756
0.19471,0.983746
0.19471,0.983735
0.194391,0.983735
0.194391,0.983724
0.194391,0.983713
0.194073,0.983713
0.193754,0.983713
0.193754,0.983691
0.193754,0.983681
0.193754,0.98367
0.193754,0.983659
0.193754,0.983637
0.193117,0.983626
0.192161,0.983572
0.190567,0.983399
0.190567,0.983388
0.190567,0.983377
0.190249,0.98328
0.18993,0.983269
0.189611,0.983226
0.189611,0.983215
0.189293,0.983215
0.189293,0.983204
0.189293,0.983193
0.188018,0.983171
0.188018,0.98316
0.188018,0.98315
0.188018,0.983139
0.188018,0.983128
0.187699,0.983128
0.187699,0.983117
0.187699,0.983106
